,article_title,url,country,B,C,FA,GA,Start,Stub,revision_id,article_quality,region,population,high_quality
1434,Juan de Dios Correa de Saa,https://en.wikipedia.org/wiki/Juan_de_Dios_Correa_de_Saa,Chile,0.0064980830221961425,0.010838434712565603,0.0015095881522622385,0.0021294732908030724,0.03721350473782051,0.9418109160843524,1246583602,C,SOUTH AMERICA,20.0,False
1435,María Silvia Correa Marín,https://en.wikipedia.org/wiki/María_Silvia_Correa_Marín,Chile,0.04976706636268033,0.17818487007448572,0.005440852508653885,0.015241434762481864,0.6932688750743545,0.058096901217343754,1233099485,C,SOUTH AMERICA,20.0,False
1436,Álvaro Covarrubias,https://en.wikipedia.org/wiki/Álvaro_Covarrubias,Chile,0.09321633430549969,0.24986914749988867,0.0070756623494863,0.014565720246757117,0.5818461965362612,0.05342693906210708,1246583605,C,SOUTH AMERICA,20.0,False
1437,Pedro Nolasco Cruz Vergara,https://en.wikipedia.org/wiki/Pedro_Nolasco_Cruz_Vergara,Chile,0.13215464635584176,0.4979358926638328,0.005110481548296195,0.010176298935963416,0.3441514950295803,0.010471185466485386,1236685196,C,SOUTH AMERICA,20.0,False
1438,Jose Fernandez Dubrock,https://en.wikipedia.org/wiki/Jose_Fernandez_Dubrock,Chile,0.03498111397887268,0.07088453074407984,0.004752562553525539,0.015222344857798104,0.3316503976756905,0.5425090501900334,1209556113,C,SOUTH AMERICA,20.0,False
1439,Juan Egaña,https://en.wikipedia.org/wiki/Juan_Egaña,Chile,0.008347975736401132,0.01592361138975289,0.0018652182618184045,0.0026569617615997063,0.05461322032465137,0.9165930125257765,1246583619,C,SOUTH AMERICA,20.0,False
1440,Sergio Fernández Fernández,https://en.wikipedia.org/wiki/Sergio_Fernández_Fernández,Chile,0.014316427333235569,0.029316916079736324,0.0024175189266597316,0.00515815150932866,0.1050905575648978,0.8437004285861418,1246582974,C,SOUTH AMERICA,20.0,False
1441,Ángel Flisfisch,https://en.wikipedia.org/wiki/Ángel_Flisfisch,Chile,0.07662323088889147,0.1467912543547293,0.005661017053004566,0.015574388113395256,0.6726646811358046,0.0826854284541747,1238013543,C,SOUTH AMERICA,20.0,False
1442,Jaime Gazmuri,https://en.wikipedia.org/wiki/Jaime_Gazmuri,Chile,0.1563798514939585,0.6605901731577714,0.0058583772615604,0.032111137913121236,0.13833753530591703,0.006722924867671526,1220158605,C,SOUTH AMERICA,20.0,False
1443,Carlos González Márquez,https://en.wikipedia.org/wiki/Carlos_González_Márquez,Chile,0.007791108218307659,0.013798567253951684,0.0016764492193740927,0.003689613127032851,0.04983648122165614,0.9232077809596776,1241138604,C,SOUTH AMERICA,20.0,False
1444,"David Henríquez (footballer, born 1977)","https://en.wikipedia.org/wiki/David_Henríquez_(footballer,_born_1977)",Chile,0.04577601318441963,0.14388756310845913,0.0027407092333260586,0.006676780250259481,0.7837985463189477,0.01712038790458802,1241826912,C,SOUTH AMERICA,20.0,False
1445,Alejandra Bravo Hidalgo,https://en.wikipedia.org/wiki/Alejandra_Bravo_Hidalgo,Chile,0.2423699996426287,0.33347187696603875,0.011477518492907237,0.09103952176239723,0.30049751752323045,0.021143565612797663,1210732533,C,SOUTH AMERICA,20.0,False
1446,Checho Hirane,https://en.wikipedia.org/wiki/Checho_Hirane,Chile,0.009534424470724575,0.017031004134978198,0.0018151582360489257,0.003394660054462464,0.07631006099208791,0.8919146921116979,1232905225,C,SOUTH AMERICA,20.0,False
1447,Ricardo Hormazábal,https://en.wikipedia.org/wiki/Ricardo_Hormazábal,Chile,0.010682215339420188,0.02369185417465437,0.0021211110372215073,0.004616371719308489,0.06542871335659918,0.8934597343727964,1241145426,C,SOUTH AMERICA,20.0,False
1448,Aucán Huilcamán,https://en.wikipedia.org/wiki/Aucán_Huilcamán,Chile,0.009667129914685536,0.014718229663397418,0.001866650027878791,0.0034813445177039404,0.059563950976082365,0.910702694900252,1216869009,C,SOUTH AMERICA,20.0,False
1449,Liliana Jadue,https://en.wikipedia.org/wiki/Liliana_Jadue,Chile,0.04718439746579536,0.09636397420179779,0.005534321917507791,0.011362611270146877,0.7306592123268675,0.10889548281788478,1218197818,C,SOUTH AMERICA,20.0,False
1450,Andrés Jouannet,https://en.wikipedia.org/wiki/Andrés_Jouannet,Chile,0.06509674487563742,0.19640974184811288,0.005100703844686459,0.013620272180459322,0.6428495952955295,0.07692294195557445,1232904571,C,SOUTH AMERICA,20.0,False
1451,Antonio Leal Labrín,https://en.wikipedia.org/wiki/Antonio_Leal_Labrín,Chile,0.00767529271398515,0.014926445912413044,0.0016397039562627714,0.003829135913408512,0.04243697485742007,0.9294924466465103,1240072329,C,SOUTH AMERICA,20.0,False
1452,Graciela Mandujano,https://en.wikipedia.org/wiki/Graciela_Mandujano,Chile,0.07114491124454278,0.1576713825670095,0.005205644619886513,0.03887732744636344,0.6819918362043401,0.04510889791785757,1246581836,C,SOUTH AMERICA,20.0,False
1453,Daniel Manouchehri,https://en.wikipedia.org/wiki/Daniel_Manouchehri,Chile,0.042599392007894914,0.13554030171870418,0.005354071544104868,0.011889865578499607,0.7549818299146746,0.049634539236121884,1225804893,C,SOUTH AMERICA,20.0,False
1454,Rodrigo Mundaca,https://en.wikipedia.org/wiki/Rodrigo_Mundaca,Chile,0.009188653320957816,0.022482534821047867,0.001943103432695039,0.004522973189985297,0.07489339877086745,0.8869693364644464,1234717906,C,SOUTH AMERICA,20.0,False
1455,Sergio Ortega (composer),https://en.wikipedia.org/wiki/Sergio_Ortega_(composer),Chile,0.17219113184240253,0.34873996875043584,0.008735289098504422,0.250360930907351,0.19456779912200048,0.025404880279305705,1224512179,C,SOUTH AMERICA,20.0,False
1456,Manuel Ossa Ruiz,https://en.wikipedia.org/wiki/Manuel_Ossa_Ruiz,Chile,0.04903835876608646,0.23145719735219425,0.005922198287214835,0.011969709455377167,0.6521362768047902,0.049476259334337074,1197442605,C,SOUTH AMERICA,20.0,False
1457,Miguel Otero Lathrop,https://en.wikipedia.org/wiki/Miguel_Otero_Lathrop,Chile,0.014120371802512709,0.03137107375417369,0.0023460838386495375,0.0053491501599164755,0.16865395947627365,0.7781593609684739,1246581884,C,SOUTH AMERICA,20.0,False
1458,Sergio Páez Verdugo,https://en.wikipedia.org/wiki/Sergio_Páez_Verdugo,Chile,0.014406145818988995,0.03089396484905177,0.0030402754370180583,0.006273234091309151,0.13266478729403608,0.8127215925095959,1233100674,C,SOUTH AMERICA,20.0,False
1459,Luis Palacios Rossini,https://en.wikipedia.org/wiki/Luis_Palacios_Rossini,Chile,0.026212290410108488,0.05700150040996097,0.004908291754600348,0.010040398537047378,0.4115038812659468,0.4903336376223359,1240166225,C,SOUTH AMERICA,20.0,False
1460,Héctor Parra (footballer),https://en.wikipedia.org/wiki/Héctor_Parra_(footballer),Chile,0.11041512022563997,0.4460771769620095,0.004545021089049312,0.060268987150500414,0.36865526168355806,0.010038432889242907,1246581897,C,SOUTH AMERICA,20.0,False
1461,Ignacio Pérez Walker,https://en.wikipedia.org/wiki/Ignacio_Pérez_Walker,Chile,0.011083892590839079,0.02480539741904354,0.0023606131558045833,0.0048298997247081775,0.06587255333721118,0.8910476437723934,1246582371,C,SOUTH AMERICA,20.0,False
1462,Bernhard Eunom Philippi,https://en.wikipedia.org/wiki/Bernhard_Eunom_Philippi,Chile,0.09302902544745713,0.18340427837805945,0.004228507545596353,0.008505546268854438,0.6942970335427673,0.016535608817265533,1237244682,C,SOUTH AMERICA,20.0,False
1463,Germán Picó Cañas,https://en.wikipedia.org/wiki/Germán_Picó_Cañas,Chile,0.03855655619774466,0.08023230566775898,0.006031793477419806,0.008587151764131105,0.6998573859061668,0.1667348069867787,1233081384,C,SOUTH AMERICA,20.0,False
1464,Tancredo Pinochet,https://en.wikipedia.org/wiki/Tancredo_Pinochet,Chile,0.039415316152353434,0.0631534129634377,0.0036360531559253327,0.00563864734117963,0.8410584142550926,0.04709815613201119,1246581910,C,SOUTH AMERICA,20.0,False
1465,Jaime Pizarro,https://en.wikipedia.org/wiki/Jaime_Pizarro,Chile,0.08691621810266469,0.49393107297217786,0.003751999985890925,0.034797870408564725,0.3728059390273945,0.007796899503307279,1246276668,C,SOUTH AMERICA,20.0,False
1466,Roberto Poblete,https://en.wikipedia.org/wiki/Roberto_Poblete,Chile,0.14716934702528273,0.39239922234902336,0.004920217150979477,0.011999911097196295,0.43137497443995276,0.012136327937565508,1246286451,C,SOUTH AMERICA,20.0,False
1467,Francisco Prat Alemparte,https://en.wikipedia.org/wiki/Francisco_Prat_Alemparte,Chile,0.013533507086693621,0.028850313099385152,0.0028582881639699948,0.00515700665350868,0.10361677504600895,0.8459841099504335,1246582387,C,SOUTH AMERICA,20.0,False
1468,Pablo Prieto,https://en.wikipedia.org/wiki/Pablo_Prieto,Chile,0.03196623526107456,0.05728390657226063,0.003884246639809916,0.008211209634735022,0.252573361550702,0.6460810403414179,1246582394,C,SOUTH AMERICA,20.0,False
1469,Valentina Quiroga,https://en.wikipedia.org/wiki/Valentina_Quiroga,Chile,0.03357028843853267,0.18879395017720133,0.003955090483353363,0.00904163900865761,0.7309316764709505,0.03370735542130455,1230256788,C,SOUTH AMERICA,20.0,False
1470,Patricio Rey Sommer,https://en.wikipedia.org/wiki/Patricio_Rey_Sommer,Chile,0.018783728698715498,0.0315403008826504,0.0030764603463569805,0.005886269699333556,0.24133328998768863,0.6993799503852549,1226080617,C,SOUTH AMERICA,20.0,False
1471,Claudio Reyes,https://en.wikipedia.org/wiki/Claudio_Reyes,Chile,0.1442277279380684,0.5484253514293175,0.006668380638240511,0.06748336099079974,0.22476972010230328,0.00842545890127069,1246584115,C,SOUTH AMERICA,20.0,False
1472,Mario Ríos Santander,https://en.wikipedia.org/wiki/Mario_Ríos_Santander,Chile,0.015022899268851735,0.027049052196045663,0.0026168094443651626,0.005222674645443642,0.1295860781309632,0.8205024863143308,1246582411,C,SOUTH AMERICA,20.0,False
1473,Jennifer Rojas,https://en.wikipedia.org/wiki/Jennifer_Rojas,Chile,0.03942652456644199,0.0790608529959907,0.005718668597588574,0.015871902383260483,0.5794241035792019,0.28049794787751636,1245058533,C,SOUTH AMERICA,20.0,False
1474,Miguel Schweitzer Walters,https://en.wikipedia.org/wiki/Miguel_Schweitzer_Walters,Chile,0.05247296379520614,0.13712281652202243,0.0047720451636789705,0.014813731726238958,0.7125081182229932,0.0783103245698602,1233099801,C,SOUTH AMERICA,20.0,False
1475,Loreto Silva,https://en.wikipedia.org/wiki/Loreto_Silva,Chile,0.041329904466100464,0.098493973760491,0.005402886381953245,0.015529285777260518,0.5340885928569143,0.30515535675728045,1235451028,C,SOUTH AMERICA,20.0,False
1476,Roberto Thieme,https://en.wikipedia.org/wiki/Roberto_Thieme,Chile,0.11242243188340201,0.3183510121402147,0.008427221497662405,0.06433579979729737,0.4896746175515137,0.006788917129909854,1247033778,C,SOUTH AMERICA,20.0,False
1477,Manuel Antonio Tocornal,https://en.wikipedia.org/wiki/Manuel_Antonio_Tocornal,Chile,0.007901766634636102,0.014744979217754133,0.001760315911375502,0.002539130693297555,0.04689308033664992,0.9261607272062868,1246583701,C,SOUTH AMERICA,20.0,False
1478,Ramón Vega Hidalgo,https://en.wikipedia.org/wiki/Ramón_Vega_Hidalgo,Chile,0.010327938953700782,0.01455226750397019,0.0021033753600043317,0.004187372202606267,0.06144631785374953,0.907382728125969,1193587402,C,SOUTH AMERICA,20.0,False
1479,Juan de Dios Vial del Río,https://en.wikipedia.org/wiki/Juan_de_Dios_Vial_del_Río,Chile,0.00765059379552338,0.01484034428771431,0.0017469251282632439,0.0035211749465708427,0.04148637426035173,0.9307545875815764,1246583715,C,SOUTH AMERICA,20.0,False
1480,Claudio Vicuña Subercaseaux,https://en.wikipedia.org/wiki/Claudio_Vicuña_Subercaseaux,Chile,0.4533611476676432,0.3134041550162771,0.006881235797176846,0.05217766284338397,0.16361833182253047,0.010557466852988537,1240166459,B,SOUTH AMERICA,20.0,False
1481,Hernán Vodanovic,https://en.wikipedia.org/wiki/Hernán_Vodanovic,Chile,0.00861688899013292,0.018436412094650828,0.0017324321827273793,0.0037632398903312656,0.05214684621463932,0.9153041806275183,1241138610,C,SOUTH AMERICA,20.0,False
1482,Chris Watson,https://en.wikipedia.org/wiki/Chris_Watson,Chile,0.079804047080957,0.05681408947165979,0.5194588022582513,0.33120780917466425,0.009065982670522577,0.0036492693439451386,1245997885,FA,SOUTH AMERICA,20.0,True
1483,Sergio Zarzar Andonie,https://en.wikipedia.org/wiki/Sergio_Zarzar_Andonie,Chile,0.027096545918491845,0.04506215071346121,0.0034773805702469443,0.006739713474047964,0.5410866306075569,0.376537578716195,1037723664,C,SOUTH AMERICA,20.0,False
1484,Cao Lihuai,https://en.wikipedia.org/wiki/Cao_Lihuai,China,0.25315455443456814,0.5174473868368851,0.009933336547354019,0.03333346698246432,0.17889023716001493,0.007241018038713337,1240382229,C,EAST ASIA,1411.3,False
1485,Fu Wenhua,https://en.wikipedia.org/wiki/Fu_Wenhua,China,0.03876839715216512,0.16685221634053674,0.006737512991927576,0.014872488332453452,0.5450262863830753,0.2277430987998417,1240083184,C,EAST ASIA,1411.3,False
1486,Gu Shu,https://en.wikipedia.org/wiki/Gu_Shu,China,0.05232851049191342,0.19429587284539962,0.0050514497306967535,0.014466070461965736,0.6660208099939392,0.06783728647608527,1222977958,C,EAST ASIA,1411.3,False
1487,Hang Yihong,https://en.wikipedia.org/wiki/Hang_Yihong,China,0.05021948803998326,0.18190287708941716,0.006504773163389884,0.018258448264170102,0.3196233579011874,0.4234910555418524,1117001263,C,EAST ASIA,1411.3,False
1488,Hao Hongjun,https://en.wikipedia.org/wiki/Hao_Hongjun,China,0.19443739163281626,0.38608620468612853,0.007099546334617243,0.05753993796905525,0.3196512749396169,0.03518564443776574,1182205038,C,EAST ASIA,1411.3,False
1489,Hoi Lai Fong,https://en.wikipedia.org/wiki/Hoi_Lai_Fong,China,0.0101720204156311,0.01944454812478723,0.0017868686899926965,0.005108209209893401,0.06369438887406886,0.8997939646856268,1222254128,C,EAST ASIA,1411.3,False
1490,Hu Fuming,https://en.wikipedia.org/wiki/Hu_Fuming,China,0.03195697922196502,0.082348967807966,0.004249074052605044,0.02094463600771936,0.41636023406619005,0.4441401088435544,1230177446,C,EAST ASIA,1411.3,False
1491,Jiao Xiaoping,https://en.wikipedia.org/wiki/Jiao_Xiaoping,China,0.0619434107316281,0.20453283840741823,0.005750654178001374,0.06093631359622203,0.5976624090377157,0.06917437404901465,1250403358,C,EAST ASIA,1411.3,False
1492,Lin Shengzhong,https://en.wikipedia.org/wiki/Lin_Shengzhong,China,0.06132881043628079,0.18005016236837074,0.00391300659365288,0.018599721858994913,0.7011893927230798,0.034918906019620805,1229515337,C,EAST ASIA,1411.3,False
1493,Lu Feng (politician),https://en.wikipedia.org/wiki/Lu_Feng_(politician),China,0.023353515927794128,0.03819498830355486,0.0033172837998028805,0.007507980770161533,0.20601439052576065,0.721611840672926,1183319623,C,EAST ASIA,1411.3,False
1494,Shi Ping (politician),https://en.wikipedia.org/wiki/Shi_Ping_(politician),China,0.04661561430879666,0.20764067899039704,0.004238792078668575,0.014685778370976831,0.7039275696020206,0.02289156664914021,1247579845,C,EAST ASIA,1411.3,False
1495,Wang Liyan,https://en.wikipedia.org/wiki/Wang_Liyan,China,0.03324425483180114,0.11536864425725023,0.006683001446440036,0.015816188371643284,0.505714427529029,0.3231734835638364,1243521667,C,EAST ASIA,1411.3,False
1496,Wang Yonghong,https://en.wikipedia.org/wiki/Wang_Yonghong,China,0.054078589591273554,0.2027073632822943,0.006983117451145001,0.017724377261939765,0.3964019766090176,0.3221045758043297,1234882199,C,EAST ASIA,1411.3,False
1497,"Wang Wei (politician, born 1974)","https://en.wikipedia.org/wiki/Wang_Wei_(politician,_born_1974)",China,0.008331745841594485,0.01288094288010944,0.0017549828567699022,0.003945014673440842,0.04253319912799721,0.930554114620088,1112864760,C,EAST ASIA,1411.3,False
1498,Wei Wenhui,https://en.wikipedia.org/wiki/Wei_Wenhui,China,0.017431908882224123,0.0544318118583259,0.004122885851183559,0.008572263986693815,0.20677072145263287,0.7086704079689398,1213106474,C,EAST ASIA,1411.3,False
1499,Zhang Lin (general),https://en.wikipedia.org/wiki/Zhang_Lin_(general),China,0.06834629183867444,0.18411374079170367,0.006318427716891334,0.01836326973185962,0.29061364282674224,0.43224462709412875,1243512125,C,EAST ASIA,1411.3,False
1500,José Manuel Restrepo Abondano,https://en.wikipedia.org/wiki/José_Manuel_Restrepo_Abondano,Colombia,0.13886528461553227,0.3662431727912586,0.007606178853162131,0.08394613016757156,0.3913037043981475,0.012035529174327854,1240223372,C,SOUTH AMERICA,52.2,False
1501,Yahir Acuña,https://en.wikipedia.org/wiki/Yahir_Acuña,Colombia,0.011910588411478858,0.021428345140546635,0.0021763273096323137,0.005404141356495318,0.10115708583951295,0.8579235119423338,1245229750,C,SOUTH AMERICA,52.2,False
1502,Iván Darío Agudelo,https://en.wikipedia.org/wiki/Iván_Darío_Agudelo,Colombia,0.048228019622934507,0.17114389288824566,0.005217223231935231,0.011178289687854441,0.6880760281730336,0.07615654639599662,1245229754,C,SOUTH AMERICA,52.2,False
1503,Carlos Mario Álvarez,https://en.wikipedia.org/wiki/Carlos_Mario_Álvarez,Colombia,0.008584492205461897,0.013054264399608625,0.001848972473682997,0.004435037385612009,0.04748305568825027,0.9245941778473842,1245234693,C,SOUTH AMERICA,52.2,False
1504,Rafael Francisco Amador Campos,https://en.wikipedia.org/wiki/Rafael_Francisco_Amador_Campos,Colombia,0.019564351445514223,0.05387840193618255,0.0030401578426545893,0.006338115893237961,0.3528968458618794,0.564282127020531,1246254621,C,SOUTH AMERICA,52.2,False
1505,Julio Arboleda Pombo,https://en.wikipedia.org/wiki/Julio_Arboleda_Pombo,Colombia,0.024077419186775924,0.049114865021582715,0.003562974830771822,0.006060323599388946,0.6407008584136575,0.27648355894782306,1245236501,C,SOUTH AMERICA,52.2,False
1506,Justo Arosemena Quesada,https://en.wikipedia.org/wiki/Justo_Arosemena_Quesada,Colombia,0.1293651139902382,0.42165744120083715,0.0051448930992266445,0.008002257181028816,0.42407960073484174,0.011750693793827463,1215952443,C,SOUTH AMERICA,52.2,False
1507,Germán Blanco Álvarez,https://en.wikipedia.org/wiki/Germán_Blanco_Álvarez,Colombia,0.025424277415202822,0.05915301698746188,0.0042306872685738085,0.009919768221856919,0.684546438900786,0.21672581120611864,1245229792,C,SOUTH AMERICA,52.2,False
1508,Manuel José Bonnet,https://en.wikipedia.org/wiki/Manuel_José_Bonnet,Colombia,0.030386303452994635,0.07471696401193104,0.004802577628567853,0.009026258482736641,0.4615910027944387,0.41947689362933116,1145659050,C,SOUTH AMERICA,52.2,False
1509,Wilson Borja,https://en.wikipedia.org/wiki/Wilson_Borja,Colombia,0.008001799903381773,0.013069764479728933,0.0016570829038158733,0.0036371108798619518,0.05597606322216733,0.9176581786110442,1245233085,C,SOUTH AMERICA,52.2,False
1510,Gloria María Borrero,https://en.wikipedia.org/wiki/Gloria_María_Borrero,Colombia,0.007707149508197473,0.011072785556975311,0.0015052211986730372,0.003126210767023243,0.02212438837535556,0.9544642445937755,1245229806,C,SOUTH AMERICA,52.2,False
1511,Carlos Fernando Galán,https://en.wikipedia.org/wiki/Carlos_Fernando_Galán,Colombia,0.1710652826753254,0.6692370204587663,0.007352882429066016,0.03958534371364632,0.10747320618123578,0.005286264541960119,1245229831,C,SOUTH AMERICA,52.2,False
1512,José Eusebio Caro,https://en.wikipedia.org/wiki/José_Eusebio_Caro,Colombia,0.01900773885412749,0.03341724962675846,0.003557029906943507,0.007278100998268271,0.20106127675201443,0.7356786038618881,1216025693,C,SOUTH AMERICA,52.2,False
